"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","result.11","result.12","result.13","result.14","result.15","result.16","result.17","result.18","result.19","result.20","result.21","result.22","result.23","result.24","result.25","result.26","result.27","result.28","result.29","result.30","result.31","result.32","result.33","result.34","result.35","result.36","result.37","result.38","result.39","result.40","result.41","result.42","result.43","result.44","result.45","result.46","result.47","result.48","result.49","result.50","result.51","result.52","result.53","result.54","result.55","result.56","result.57","result.58","result.59","result.60","result.61","result.62","result.63","result.64","result.65","result.66","result.67","result.68","result.69","result.70","result.71","result.72","result.73","result.74","result.75","result.76","result.77","result.78","result.79","result.80","result.81","result.82","result.83","result.84","result.85","result.86","result.87","result.88","result.89","result.90","result.91","result.92","result.93","result.94","result.95","result.96","result.97","result.98","result.99","result.100","result.101"
"1",0.0902992099769061,0.0901495628267227,0.0903453103331643,0.0900609854789081,0.0900485768392587,0.0899223198681589,0.0898353067796453,0.0892976689166521,0.0894478983567332,0.0895819617774661,0.089466355350795,0.0895295703872052,0.0897461724131687,0.0891630210054744,0.0890656725297271,0.0891863791219483,0.0891144732094372,0.0889988127692286,0.0893135607398556,0.0890757397390383,0.0888493856099299,0.0889194164925135,0.0887681149059132,0.088882249339856,0.088900549868396,0.0888615572666506,0.0888696001806361,0.0888517803286085,0.0887550803013744,0.088903346027195,0.0889884454336075,0.0888301541818502,0.0890213330700228,0.0887920117362413,0.0889932515306725,0.0889083192188105,0.0888444801478233,0.0887344820945854,0.0890261502619392,0.0888724166514487,0.0889340104047652,0.0888790070122785,0.0890252324846149,0.0890854019544764,0.089011632392487,0.089037889220563,0.0891362461132782,0.0890960857206503,0.0892465302272868,0.0891697044737941,0.0889094850178541,0.0889986175352734,0.0892048256203202,0.0891755166163025,0.0892656108869175,0.0892291724117342,0.0893471947790133,0.0893337725185747,0.0894346658243946,0.0894658649769826,0.0895388947949866,0.0895383297041886,0.08948848879279,0.0896952952944057,0.0896179117767839,0.0896941834108039,0.0896979558499201,0.0898291772114918,0.0897751758787709,0.089923870006462,0.0897721743919174,0.08979743660972,0.08998660082084,0.090007466376405,0.0901539401598255,0.0900591662618072,0.0903892130549237,0.0902282054633159,0.0902306405277405,0.0904226568851374,0.0904252165441814,0.0905102364432598,0.0903180435609815,0.0906368777310858,0.0906079702731965,0.0907109637066653,0.0907809155037679,0.0906991087227381,0.0909793113422593,0.091010351113272,0.0908145046235407,0.0910888028578633,0.0910576916037992,0.0911319838717459,0.0911375585007236,0.091244612552516,0.0914377449369555,0.0912800972419796,0.0914400325195187,0.0914839704591086,0.0914087766151973
"2",0.0975941667101255,0.0968901563138873,0.0969880513392448,0.0974777747875174,0.0967400027909663,0.0970533346854195,0.0961826407132861,0.0957771128735663,0.09636267555107,0.095939526502906,0.0958764830328193,0.0963396834325459,0.0963151318531573,0.0960262884562613,0.0962487967164521,0.0962245459521832,0.0957728913054275,0.0965360909347937,0.0963227429657209,0.0966344894679922,0.0966584521414755,0.0965422837335635,0.0957853772823753,0.0965525781835721,0.0952818488719077,0.0971373511723455,0.0975035167321136,0.0965649412161416,0.0969107850344875,0.0969243838866073,0.0973713726887558,0.096724629968432,0.0969966202499393,0.0978161172888733,0.0979571233284088,0.0976434614117734,0.0982941982342226,0.0977478355527483,0.0985315357913061,0.0977966455293348,0.0989103526350632,0.0978621157932238,0.0984846873584535,0.0990934896160485,0.0992620500548039,0.0994040092043649,0.0997716328708654,0.0990572016838879,0.0999218659824957,0.0998685580831131,0.0999970870177272,0.100842656312516,0.10040539345293,0.100893653827987,0.10144978039608,0.100898359174482,0.101492766300815,0.101519980609667,0.102501480884681,0.102497717274999,0.102096025492388,0.102047219667555,0.102341602486958,0.103203770139552,0.103685749977138,0.103223879770431,0.10353265205415,0.103641894849917,0.10418875777142,0.103959557729779,0.103832419420906,0.104916680552792,0.105500018839347,0.1050320565469,0.105999791083307,0.105317809208174,0.105895534697489,0.107182467984937,0.107398958751952,0.106661746917102,0.106839671691921,0.107343600911981,0.107768120684345,0.108009510221497,0.109018964759434,0.108974351212727,0.108754185546013,0.1093584258364,0.109102728528901,0.110044671202472,0.11042330615117,0.110251982471606,0.110929421536036,0.111754885063586,0.111579910365904,0.112401160658894,0.111943065676196,0.11362240271024,0.113060092248802,0.113425630559405,0.113415613220415
"3",0.289433263135528,0.287871933199576,0.287924600975009,0.287761464931318,0.288277382824774,0.287131987116183,0.287428790838969,0.286322750191887,0.286205079554186,0.285499926974462,0.286305974316017,0.285228793702089,0.285767821414086,0.285503227336222,0.285293127498156,0.284736700976354,0.284373047917193,0.284889438028629,0.284681583849899,0.284141404852927,0.284490713001599,0.284063892788412,0.2838172619056,0.284341997711509,0.284563955879137,0.28408412401269,0.283840569943152,0.283405990746785,0.283953913794982,0.283896829404398,0.283637322870232,0.284031988260965,0.284483405841445,0.284645219530701,0.284095326761014,0.284076882322178,0.283930781800254,0.284129115684188,0.28467535422125,0.285006213077935,0.284311603137264,0.284396458466474,0.284673471373571,0.284497948612104,0.284916506340964,0.2847885305273,0.28480902898407,0.284557827274386,0.285346784727536,0.284733901830497,0.285225595679806,0.284927314322261,0.285254001801682,0.285649762394949,0.285215037433051,0.285756006058294,0.285469581745529,0.28575598153601,0.285881353055485,0.286365317323759,0.286573321554714,0.286321418798802,0.286732877269905,0.286426043776298,0.287216293264788,0.286905670904897,0.286938093682025,0.287063836042161,0.287416912065283,0.287538758774598,0.287727276125913,0.28777260740163,0.288380937574762,0.288313956633383,0.287748820583866,0.288108402636926,0.288140797797815,0.288748987220222,0.288880411491417,0.288846165228945,0.289559405451601,0.289486421815262,0.289662440702598,0.28948862432484,0.289846152952217,0.289820238089922,0.290332512617352,0.290644344326387,0.290664756726534,0.290623967491304,0.291246838622402,0.290748990016213,0.29063278294161,0.291133512676318,0.291824184896304,0.291010955299004,0.291463749394944,0.291593854216913,0.292022414501601,0.292200563434771,0.29197437804497
"4",1.16254823184672,1.14023507237468,1.14938962503903,1.12766795619645,1.15092377487678,1.14364491998544,1.14664394167211,1.15413930538887,1.16987861074983,1.15165006885179,1.16439817710931,1.14785729212672,1.1410250716684,1.16922549213732,1.14670642260737,1.16033938512576,1.17144373092951,1.1639204604417,1.15653068197363,1.16789400322769,1.17144803406835,1.17647311769794,1.18488802248323,1.18100623288784,1.18777199294791,1.17980700484757,1.17228208277733,1.17266896657802,1.20137453634863,1.20892510803033,1.19449815411167,1.19713323174092,1.19171292176682,1.19236608669093,1.21030902181884,1.21627440637609,1.18902793115093,1.2209829595923,1.21574260841414,1.23897789858824,1.22167940751025,1.22095332265777,1.2422534487978,1.21556859149453,1.24229666762907,1.25040154464107,1.2617563082714,1.24916170368311,1.26043400814934,1.23449279320638,1.26149762921387,1.27385624376354,1.26368008374206,1.26867904476812,1.27276241607179,1.29000969200032,1.27585589822131,1.31324981923485,1.32620118464372,1.30931662819248,1.32651384343996,1.3260785995853,1.34140494304744,1.33439362219481,1.33451383154862,1.33797891340276,1.32558079392108,1.34552518038175,1.36603510398091,1.38082025225036,1.39322685019926,1.35648318357809,1.36843594772037,1.36908229704867,1.40169269839635,1.38948521862766,1.39573205256418,1.39018258145992,1.41412237557696,1.42647522004562,1.44249997458586,1.45221488655923,1.45135859021696,1.44207289883716,1.44266611807036,1.44151336797387,1.47508943227227,1.48089923135908,1.47956529115786,1.50242415861403,1.49621780789378,1.5038526554769,1.53553903800467,1.53832091851335,1.52512887982404,1.54210298269088,1.5540572864405,1.57573215710949,1.56930841671892,1.58068960189892,1.59012951876997
"5",0.2433817275345,0.243045135910562,0.242181678809206,0.241857958130469,0.241565933454419,0.241090088104011,0.240433835258717,0.240411791251025,0.240203682901626,0.240314703057867,0.239817278491955,0.239607032823948,0.239828163832822,0.239081858032942,0.239077674673082,0.238888300649731,0.23872508201194,0.23846332182966,0.238561736088677,0.237981000518167,0.237995290314522,0.238317498370209,0.237662389376977,0.237862553940889,0.237416424090843,0.237480979630169,0.237551510461045,0.237222148501307,0.237399319865876,0.237191414643823,0.237144186078884,0.236862543491354,0.237219193665216,0.236988597717506,0.23692752637891,0.236747789647958,0.23683864816025,0.23667533513505,0.236767023682939,0.236443200479069,0.236460275021498,0.236473809821449,0.236459815304204,0.236585026841735,0.23650815844729,0.236493245768791,0.236451583533337,0.236504422652451,0.236410323675532,0.236518598803027,0.236557452328774,0.236491731036438,0.236352500352603,0.236367166578817,0.236411006919628,0.236377357594961,0.236358051071126,0.236384335783316,0.236562835193368,0.236599459421858,0.236417781623464,0.236504400713219,0.236412823007927,0.236444087325594,0.23665527489138,0.236489615183155,0.2365070347528,0.236599559498493,0.236630594055783,0.236664042198483,0.236631159931717,0.236728014048814,0.236738273503487,0.236616234891852,0.236954720656154,0.23692382256447,0.23689195524121,0.236721622439927,0.236996994305788,0.236906954498774,0.236967048234471,0.237033036622705,0.236975637634313,0.237015583999008,0.237208211771269,0.237241172243802,0.237123094533567,0.237408218149746,0.237393444645884,0.237274871338744,0.237440648237908,0.237333608873035,0.237406045402932,0.237578775521558,0.237431074341024,0.237546667154914,0.237512844427514,0.237809535109299,0.237657854406371,0.237785045460695,0.237691812852257
"6",0.13496859652516,0.134603449638473,0.134636841353946,0.134174481541822,0.133936041849226,0.133847696469548,0.133410245097672,0.133206900448511,0.133086247633181,0.132798798113381,0.132625852613697,0.132451487527678,0.1322411942121,0.132024599607729,0.132167916097535,0.131937308104356,0.13172112730039,0.131542197212025,0.131483778230903,0.131314102277688,0.131077447788556,0.131187674038913,0.130835368985752,0.130856794287665,0.130757356657547,0.13068725587627,0.130640870686909,0.130712754801489,0.130498685899923,0.130187802233785,0.130361848987508,0.13033250284024,0.130237103347803,0.130208407151795,0.130115729346604,0.130119311143453,0.129898802414054,0.129998162404386,0.129901109761448,0.129817568988928,0.129925465814624,0.129780013891575,0.129891792611215,0.12976895461723,0.129795951629704,0.129617707084795,0.129567045213472,0.129653088226662,0.129636781700303,0.129569755941372,0.129565047133165,0.129545430630447,0.129723234739255,0.12966568028337,0.129690400264025,0.129578465150484,0.1296433153609,0.129665397840297,0.129529346435777,0.129636579884114,0.129650345601957,0.129523016248188,0.129621819605282,0.129657360347998,0.129656713755734,0.129650112323005,0.129588570131811,0.12964702194592,0.129685486269189,0.129718012439143,0.129701120778402,0.12967204942812,0.129591926610037,0.129740720222317,0.129714356465786,0.129771551303674,0.129763721975853,0.129804693028125,0.12987150693696,0.129791300243461,0.129911746298099,0.129935539236337,0.129951285038814,0.129893799351678,0.129999571599332,0.130071751191256,0.130066718945119,0.130152944912139,0.130141789460427,0.130169365693111,0.130131373990857,0.130227997542748,0.13024891782275,0.130258653594304,0.130247215213779,0.130408784273882,0.13046094909337,0.130360318748616,0.130418580361122,0.130500277459964,0.130594016262074
"7",0.0547237466542729,0.0547168355170074,0.0545122606546925,0.0543241121552202,0.0543241495743192,0.0543845828167401,0.0542871834617273,0.0543501453125471,0.0543192502806208,0.0541962330542355,0.0541708647683498,0.0541162353857752,0.0541274167533786,0.0540810008716986,0.0540659239775183,0.054071226244662,0.0541745007184275,0.054147536688959,0.0541278873219987,0.0542141528530756,0.0540688737655094,0.0540266638257186,0.0540502400810332,0.0541075994588777,0.0541503555340032,0.0541118345030817,0.0541306314648361,0.0541975386266644,0.0541273662414724,0.0540290114712491,0.0542777450231077,0.0541409431090002,0.0542401471751818,0.054119345354918,0.0542042475645313,0.0541984701507099,0.0542633955935928,0.0543211997795311,0.0542380998748635,0.0542214970903094,0.0542576727934592,0.0543342695184484,0.0543244861807408,0.0542786326597161,0.0543043381294109,0.0543068583004195,0.0543116022630836,0.0543732390152797,0.0543521989260315,0.0544370995315326,0.0544743929940294,0.0545263593733278,0.0543617119076122,0.0545711345955563,0.0544550333826145,0.0545372621689272,0.0544996633709351,0.0545845812705281,0.054567332319105,0.0545607310817613,0.0546250102122656,0.0546147920738837,0.0547309120987361,0.0546596218329497,0.0546811597316972,0.0546850129187626,0.0546720716827314,0.0547427519451841,0.0547666589448736,0.0547496361619399,0.0547981036988479,0.0547705043791632,0.054776022856322,0.0548555424425846,0.054889073990235,0.0548971312252488,0.0549661285792476,0.0549814143346158,0.0548577749514008,0.0549964108830597,0.0549788134244883,0.0550770940626542,0.0550288182624813,0.0551076553257189,0.0550832517957836,0.0551124075513753,0.0551452077478214,0.0551884887314761,0.0551098346104059,0.0551818757610267,0.0551717785183612,0.0551933443105865,0.055178870466365,0.055220042578003,0.0552684842937132,0.0552844090837404,0.0553294309376267,0.055300179881707,0.0553469590777304,0.0553087557735663,0.05541459093457
"8",0.237111782154058,0.23711061060098,0.236667012986642,0.236205069816396,0.235689919589379,0.235572175824674,0.236171533595845,0.23468063672528,0.234887895082973,0.234853638132623,0.234937732980028,0.234179880842643,0.233955507868498,0.234062962797155,0.233481857453424,0.233303594850363,0.233285387053242,0.233379959361098,0.233086913175145,0.232970630492535,0.233404260031746,0.232768573594477,0.232652623525186,0.232914089842491,0.232803050601727,0.23268474080569,0.232405639539283,0.232452155470933,0.23251174249853,0.232275255252738,0.232239470470212,0.232412021713034,0.232210425834141,0.232355144421107,0.232537891918615,0.232228357851061,0.232201011789069,0.232484004223996,0.232223741038042,0.232105938479645,0.232394007211438,0.231936579874485,0.232238644897891,0.231913879307645,0.232088372291831,0.231932394015804,0.232116813445761,0.232347530422362,0.232152403662294,0.232600164813173,0.232198000455531,0.232052982918728,0.232327078119335,0.232270242494102,0.232074862154695,0.23244804954961,0.23251600742217,0.232277288020349,0.232872332195224,0.23236175839915,0.232382087876395,0.232613605172116,0.232459960716958,0.232537457903324,0.232492336090727,0.232643997452017,0.232775456479558,0.232837788203031,0.232640455825199,0.232849096383309,0.23297137704256,0.232800903391029,0.232798566231668,0.233293453831703,0.233093606132981,0.233069659371181,0.232970619441061,0.233167002771767,0.233365001046493,0.233530147330751,0.233202921601324,0.233409448461274,0.233375796915437,0.233653314052729,0.233800034519972,0.233470937235497,0.233786368046729,0.234043373488065,0.234011968146772,0.234079170290808,0.234022863039867,0.234265738305811,0.234006430025329,0.234212529359469,0.234210175305689,0.234430283316197,0.234343713128746,0.234322237204233,0.234443556787132,0.23449829982408,0.234766203060353
"9",0.201118313549508,0.200508212523985,0.199996439622104,0.200028685087932,0.200116870331424,0.199412079706301,0.199240810280205,0.198988478674474,0.198868356861093,0.198608764549593,0.198231424406113,0.198227053706551,0.197882014886914,0.197926874955329,0.197891384073373,0.197680102591687,0.197383232035873,0.197327235100031,0.197229469946913,0.197095007290789,0.196922466290585,0.19711872441177,0.19681515913767,0.196612943601769,0.196526123676327,0.196565643924089,0.196549148272562,0.196437498079484,0.196348619077693,0.196132264447809,0.196185255829815,0.1961471792173,0.196188031559324,0.196183744988099,0.19600341006759,0.195987365718482,0.195981696802234,0.195981246385082,0.195898633932109,0.195831103342128,0.195671270226172,0.195712284837198,0.19568991411942,0.195779991382973,0.195552820477022,0.19575971896513,0.195645984115788,0.195728953736081,0.195770165711215,0.195582493091442,0.195554644305714,0.195650276513518,0.195484320796011,0.195656692409225,0.195689704019292,0.195538993423622,0.195467876844809,0.195534944986253,0.195670685926878,0.195484038490499,0.195516002687251,0.195722140118144,0.195654054043088,0.195582179273116,0.195435503465811,0.195506794333043,0.195366388900256,0.195430754313852,0.195577877440612,0.195597261660112,0.195542160830491,0.195631512097317,0.195440217196422,0.195511661005208,0.195571589322289,0.195647639418901,0.195625410702061,0.195587732335915,0.195642772313784,0.195536000781405,0.19557469784963,0.195538229196739,0.195614634550303,0.195626254931719,0.195680854020831,0.195620483501547,0.195610349581521,0.195635269810689,0.195682576128844,0.195580971846793,0.195789393097983,0.195716647722414,0.195744908207845,0.195714349236235,0.195675008964747,0.195738815106099,0.195936419106455,0.195833252457676,0.195855234357138,0.196025703793267,0.195951330405272
"10",0.836160550208916,0.831212980966809,0.830759832480259,0.830907227176431,0.830539791428719,0.828797048051338,0.826990908632882,0.825976160906709,0.826415907092661,0.825533535500279,0.825360306937511,0.823948045430803,0.82292061519831,0.822822602366292,0.824129883450158,0.823365537882545,0.822037957831894,0.822963524551057,0.821082252915951,0.821225321598628,0.821548392244474,0.820654896733871,0.820361804999449,0.819328516179838,0.820496070487267,0.819627642371178,0.820039641503984,0.819146605856854,0.819244508577028,0.819413934446321,0.819797861891175,0.819313313393934,0.819324877742136,0.818510967489746,0.819227019167821,0.819099397410713,0.818542045341596,0.817853032414632,0.819204315580556,0.819560856126561,0.819389841437659,0.818207862587036,0.818264486047881,0.819213336437375,0.819893437325245,0.818927764405001,0.818935518250458,0.81918378669242,0.819214395168672,0.819511209156838,0.819631602919715,0.818493361377329,0.819719947720604,0.81971188064336,0.819506161102062,0.819765576633603,0.820229830157625,0.820516425764867,0.820287624817692,0.820379682881566,0.820696226288132,0.820332499389176,0.820344079762197,0.821285681499787,0.820240792056143,0.82102450208139,0.821136535036115,0.821070776178878,0.820693867452012,0.821262174148238,0.821088450805802,0.821326579802567,0.821790383412926,0.821372997426863,0.821903492430327,0.822027252227018,0.821705284714441,0.822103420130981,0.822387309679315,0.822300774411373,0.822538001493436,0.822608814662053,0.822478830314282,0.822721871432784,0.82281061512885,0.823517664688273,0.823291950480097,0.823370868179707,0.823811461693315,0.822875733445246,0.824092203256282,0.823464759883921,0.824121199213828,0.823990047141886,0.824192120216126,0.824288934089396,0.824698265728259,0.82440350615751,0.824638751402633,0.824820558001324,0.824694069648852
